country,iso_code,indicator_name,indicator_number,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Albania,ALB,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,4.289178138,4.368148807,4.45848184,4.570687598,4.711544967,4.820432034,4.957106569,5.121149644,5.308185975,5.512609524,5.700787316,5.90553184,6.118478682,6.322689772,6.504373899,6.629637387,6.72603478,6.782663296,6.787225122
Albania,ALB,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,3.338790546,3.374508423,3.402787498,3.439812528,3.497118583,3.61300269,3.743129594,3.892248039,4.069750915,4.282752582,4.474947985,4.690182515,4.923772882,5.17177218,5.436385008,5.689539855,5.970813972,6.258594883,6.522676872
Albania,ALB,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,3.729341852,3.809377006,3.8901705,3.976684915,4.071328469,4.122059815,4.163940644,4.207250356,4.267504169,4.355625466,4.467683631,4.598934617,4.747567344,4.914152959,5.100866081,5.313325373,5.55625114,5.807572447,6.036672041
Albania,ALB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.314589495,7.592252159,7.887145156,8.191170579,8.500717569,8.905554353,9.321660726,9.750595968,10.1923346,10.64540541,11.01498604,11.38751091,11.77078921,12.1806923,12.62654761,12.95621108,13.3290733,13.74473591,14.20263062
Albania,ALB,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,116078,119721,123757,127872,131762,136752,141715,146892,152517,158776,164037,169565,175330,181613,188520,192992,198481,204463,210750
Albania,ALB,"Population ages 65 and above, female (% of female population)",SP.POP.65UP.FE.ZS,7.691171431,7.948889582,8.226475788,8.51208396,8.799512651,9.182706816,9.586649891,10.01845004,10.48328038,10.98347803,11.3998078,11.83188877,12.28808526,12.78363053,13.33008707,13.67948815,14.08339289,14.53874158,15.04269769
Albania,ALB,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,107726,111883,115958,120064,124234,129763,135155,140504,145872,151329,155980,160717,165445,170294,175220,179619,184503,189497,194613
Albania,ALB,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,6.94587871,7.242238473,7.553079962,7.874595739,8.20509351,8.63177925,9.060084927,9.486526447,9.905332993,10.31252441,10.63807331,10.95338456,11.26810487,11.5970097,11.94850543,12.25828739,12.60155908,12.97889641,13.39221495
Albania,ALB,"Population ages 65 and above, total",SP.POP.65UP.TO,223839,231640,239739,247942,255998,266503,276855,287381,298383,310103,320007,330283,340775,351913,363733,372634,383005,393976,405370
Albania,ALB,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.66520162,2.779464337,2.907639829,3.026814379,3.124114318,3.232959391,3.33024303,3.424436524,3.529373544,3.652865661,3.763214026,3.873725588,3.97940631,4.094755556,4.237147198,4.355527556,4.525863135,4.737481785,4.976352919
Albania,ALB,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,2.887065638,3.001826985,3.130347762,3.259725595,3.383173054,3.491471163,3.581353809,3.652548613,3.709250995,3.756528321,3.797548,3.834864887,3.871878968,3.923388097,4.000595329,4.085007766,4.209547166,4.368908236,4.556768715
Albania,ALB,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.106285426,2.143208443,2.185363173,2.24721872,2.33647265,2.453519648,2.607376995,2.786183092,2.967337762,3.135080156,3.209627849,3.293955052,3.406707204,3.548488568,3.701513951,3.726801513,3.744571714,3.770541991,3.830699908
Albania,ALB,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.091946805,2.154035286,2.216604724,2.296853001,2.402164983,2.534962479,2.685818493,2.844751773,2.995537452,3.126186814,3.176192561,3.226335986,3.285053678,3.353655844,3.425858469,3.433073929,3.439263249,3.45510959,3.498331385
Albania,ALB,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.441248365,1.501963069,1.572730525,1.644659351,1.713083165,1.769205537,1.823852725,1.888651755,1.980391016,2.108531943,2.219515188,2.346098286,2.474079706,2.596242694,2.722350162,2.795012851,2.889124059,2.996763905,3.101133702
Albania,ALB,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,1.082665376,1.18880359,1.305846114,1.414033297,1.506532,1.598730374,1.689554319,1.791414914,1.913934465,2.057144858,2.14639605,2.24092752,2.338541561,2.434693413,2.529603332,2.583662689,2.642577375,2.706799893,2.770344665
Albania,ALB,"Population ages 80 and above, female (% of female population)",SP.POP.80UP.FE.5Y,1.478436019,1.524253733,1.560742261,1.59339151,1.625842517,1.72702224,1.825177141,1.919178665,2.006178062,2.087000269,2.207450732,2.318109842,2.42789204,2.544143709,2.66907576,2.802146229,2.923833983,3.033953897,3.134511162
Albania,ALB,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.88420089,0.897572612,0.900281362,0.903983846,0.913223473,1.006615234,1.103358307,1.197811148,1.286610081,1.372664417,1.517936699,1.651256163,1.772630664,1.88527235,1.992448296,2.156543003,2.310171286,2.448078694,2.566770181
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,111.685146,111.3507299,110.9348905,110.4722263,109.9082847,109.2170438,108.394781,107.5662044,106.8437591,106.314635,106.0290146,105.8540511,105.660292,105.4417518,105.135146,104.9671898,104.8706934,104.6122628,..
Albania,ALB,Population growth (annual %),SP.POP.GROW,-0.938470428,-0.299876697,-0.374149169,-0.417931378,-0.511790116,-0.630911245,-0.755718755,-0.767342959,-0.673894046,-0.496461963,-0.269017332,-0.16515104,-0.183211385,-0.207047,-0.291205787,-0.159880412,-0.091972294,-0.246732042,-0.426007367
Albania,ALB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.31854513,49.3652163,49.49222535,49.62898883,49.7223671,49.76459515,49.77269229,49.74764236,49.69606908,49.62505457,49.5302023,49.41094839,49.28452077,49.17337837,49.09379753,49.05299874,49.04639777,49.0630946,49.08610569
Albania,ALB,"Population, female",SP.POP.TOTL.FE.IN,1509233,1506138,1504374,1502239,1497383,1489229,1478257,1466219,1454862,1445588,1438949,1433116,1426832,1420670,1414246,1410814,1409327,1406333,1401011
Albania,ALB,"Population, male",SP.POP.TOTL.MA.IN,1550940,1544872,1535242,1524700,1514104,1503318,1491760,1481095,1472657,1467433,1466246,1467285,1468260,1468434,1466457,1465287,1464130,1460043,1453180
Albania,ALB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.68145487,50.6347837,50.50777465,50.37101117,50.2776329,50.23540485,50.22730771,50.25235764,50.30393092,50.37494543,50.4697977,50.58905161,50.71547923,50.82662163,50.90620247,50.94700126,50.95360223,50.9369054,50.91389431
Albania,ALB,"Population, total",SP.POP.TOTL,3060173,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191
Algeria,DZA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,9.292830616,8.947341806,8.78354554,8.758048237,8.841053113,9.064104848,9.407177934,9.814684912,10.21971254,10.58520076,11.09835977,11.3662911,11.4688351,11.51505917,11.5791958,11.55631853,11.57190523,11.59270233,11.54261003
Algeria,DZA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,9.462545204,9.118002629,8.95380956,8.929474613,9.016984167,9.248253834,9.603337463,10.02544983,10.44600052,10.82746556,11.35379967,11.62903677,11.73479636,11.78208275,11.84649578,11.82378042,11.83655178,11.8524978,11.7962685
Algeria,DZA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.16044182,32.04690337,31.01276131,30.0538909,29.19274682,28.51717972,27.99564445,27.62355326,27.38898396,27.28278029,27.47314788,27.66859366,27.91685336,28.26428182,28.70751818,29.1344524,29.63959018,30.14867859,30.55037861
Algeria,DZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5102377,4994033,4895484,4807881,4736275,4696511,4683479,4697748,4738517,4805296,4931023,5063853,5212455,5385666,5583284,5783698,6005664,6232890,6439437
Algeria,DZA,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,32.88371728,31.76642482,30.73089037,29.7710765,28.90846404,28.23314185,27.70784642,27.32928371,27.08674667,26.97165725,27.15944584,27.35394928,27.6024664,27.95024838,28.39323827,28.81834557,29.32104989,29.82753698,30.22729061
Algeria,DZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5327099,5214567,5110543,5017397,4941039,4896948,4881770,4896062,4939057,5010358,5141013,5279717,5435055,5615832,5821646,6030732,6261929,6498425,6713433
Algeria,DZA,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,33.42999214,32.32035071,31.28778854,30.33005045,29.47053586,28.79498072,28.27734577,27.91181413,27.68525984,27.58800552,27.7808282,27.97711562,28.22508963,28.57213069,29.01553343,29.44419563,29.95168165,30.46327176,30.86683262
Algeria,DZA,"Population ages 0-14, total",SP.POP.0014.TO,10429461,10208576,10006006,9825267,9677315,9593465,9565264,9593828,9677591,9815650,10072053,10343596,10647525,11001501,11404930,11814429,12267589,12731313,13152871
Algeria,DZA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,11.34403133,10.81658064,10.22690086,9.631443698,9.108556905,8.70137618,8.386020964,8.176596473,8.071295651,8.054482883,8.133179502,8.371077534,8.741873221,9.167154979,9.540676833,9.848099332,10.08507394,10.24750553,10.35999063
Algeria,DZA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.52422807,10.9980256,10.40940038,9.814133199,9.289899151,8.882988316,8.567951124,8.35823569,8.252634638,8.236618844,8.311900645,8.551114712,8.927890754,9.361387161,9.741749494,10.05520923,10.29778125,10.46498562,10.58121076
Algeria,DZA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.24685533,12.00250237,11.72044397,11.38158457,10.95885403,10.46766083,9.914647518,9.338002328,8.795738481,8.331973607,7.927906561,7.616580641,7.391758079,7.268034231,7.273365629,7.413927713,7.664070717,7.987329123,8.324689951
Algeria,DZA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.44321886,12.20432249,11.92457861,11.58644263,11.16365255,10.66373857,10.10605719,9.528128613,8.986624682,8.523921116,8.115127893,7.796964141,7.562402511,7.42866077,7.427288157,7.565205984,7.817348612,8.145788347,8.489353354
Algeria,DZA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,12.05049566,12.00589272,11.90840175,11.76712592,11.58555034,11.36629181,11.11502033,10.81941887,10.46150598,10.03673028,9.522997768,8.982718334,8.441555794,7.939509753,7.507060191,7.151424871,6.854869381,6.641763839,6.543353574
Algeria,DZA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,12.18120589,12.15938014,12.08355389,11.96023999,11.79164867,11.55956757,11.29589883,10.99068717,10.62749691,10.20169745,9.683549492,9.144531378,8.608049515,8.110978167,7.681092366,7.319960193,7.012589615,6.786567012,6.677780707
Algeria,DZA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.40208341,63.39027438,64.30234951,65.1422789,65.8877914,66.44938519,66.86369515,67.13221663,67.26307818,67.26101388,67.01824764,66.76538119,66.44641223,66.00259811,65.42884525,64.85756642,64.18320494,63.48882487,62.89684351
Algeria,DZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,9688789,9970450,10245810,10519607,10791514,11050658,11299997,11538986,11767801,11986011,12171406,12364672,12554167,12726608,12878041,13032215,13165826,13290323,13425906
Algeria,DZA,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,62.44215162,63.42079644,64.31701024,65.13888356,65.86740242,66.43117768,66.85170196,67.12839044,67.26818635,67.2763178,67.03855462,66.79154916,66.48038217,66.04788611,65.49000975,64.93542414,64.27863156,63.6009313,63.02239813
Algeria,DZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,9937607,10222587,10500800,10776813,11050111,11303578,11545303,11776441,11998856,12212789,12398456,12594823,12788584,12964039,13115548,13268441,13399086,13520007,13653105
Algeria,DZA,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,62.36304046,63.36051092,64.28804947,65.14559666,65.90774308,66.46717541,66.87543378,67.13597,67.25807656,67.2459992,66.99834985,66.73971308,66.4131074,65.95821333,65.36890576,64.78128666,64.08970383,63.37899605,62.77386053
Algeria,DZA,"Population ages 15-64, total",SP.POP.1564.TO,19626400,20193041,20746611,21296420,21841621,22354239,22845300,23315427,23766656,24198801,24569857,24959495,25342749,25690645,25993588,26300654,26564914,26810333,27079012
Algeria,DZA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,10.77805041,10.92591138,11.04997416,11.14084647,11.18589075,11.15912306,11.07618717,10.94487972,10.77960047,10.58802405,10.32423365,10.05688315,9.764838724,9.418655348,9.009842236,8.570613404,8.085851973,7.593256874,7.144027983
Algeria,DZA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,10.81869075,10.98449517,11.12833083,11.24037964,11.30765208,11.27945893,11.19324528,11.05715363,10.88611204,10.6890288,10.41217175,10.13672794,9.843272652,9.501647144,9.101499804,8.677715023,8.206768185,7.725307242,7.28309575
Algeria,DZA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.979987915,9.164145905,9.354217308,9.541354221,9.71457412,9.842457487,9.950078926,10.03512857,10.0907187,10.10939493,10.06077002,9.971658898,9.840405265,9.669351306,9.464390719,9.257850359,9.027859894,8.76752489,8.465859984
Algeria,DZA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.935299953,9.122198735,9.32411109,9.52923331,9.723520068,9.861063506,9.972541537,10.05700985,10.10970053,10.12455014,10.07009171,9.971924424,9.828695465,9.645259975,9.431336125,9.239806403,9.028603003,8.78890219,8.507151328
Algeria,DZA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,7.473603454,7.589752756,7.701906313,7.820099693,7.95094244,8.08491358,8.22133502,8.356235979,8.485012283,8.60578788,8.737944022,8.866692999,8.972343228,9.032065843,9.03614902,9.013633974,8.938793262,8.822342887,8.681971149
Algeria,DZA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,7.428267266,7.518430793,7.609055132,7.712438869,7.837199594,7.982331682,8.132591639,8.280834959,8.419327239,8.544894215,8.681750632,8.810849425,8.912680003,8.965252431,8.95949345,8.939477835,8.866784498,8.753528093,8.619346155
Algeria,DZA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,6.328397574,6.434248738,6.524536802,6.609926004,6.694058537,6.772185548,6.834008141,6.88678028,6.945203282,7.019446634,7.131550659,7.272453352,7.427603202,7.577426237,7.709682946,7.839877601,7.952640162,8.042127978,8.103443452
Algeria,DZA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.345154395,6.417805127,6.475277988,6.529115977,6.583694515,6.649128418,6.701547171,6.748936702,6.806369767,6.883047305,7.001660199,7.151177674,7.315390082,7.472084992,7.607088775,7.743265628,7.860009463,7.951985546,8.015217337
Algeria,DZA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,5.10919913,5.254382564,5.411460378,5.558481687,5.68006859,5.775548869,5.847182188,5.901732844,5.949116541,5.993694127,6.031738461,6.07528407,6.127392691,6.194156043,6.279795052,6.391884161,6.517565455,6.651870832,6.789647731
Algeria,DZA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.19843347,5.323953972,5.452575997,5.565503913,5.650629097,5.719000281,5.766520578,5.800516932,5.830619959,5.860910196,5.891948123,5.930499768,5.9792172,6.0446517,6.131482672,6.24967868,6.384787769,6.529952452,6.677523232
Algeria,DZA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.365127801,4.452229933,4.502348661,4.553145133,4.623856326,4.703221326,4.793321831,4.886992196,4.969752283,5.032811419,5.075655162,5.114531319,5.15061812,5.184292449,5.216580373,5.252354261,5.28413399,5.322995371,5.385632129
Algeria,DZA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,4.302279958,4.375245888,4.417415931,4.468268367,4.548650906,4.646087816,4.762510174,4.8873127,5.001646864,5.093810982,5.159720898,5.217110364,5.266468965,5.309610235,5.349456363,5.392342419,5.429427326,5.471314659,5.53387095
Algeria,DZA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.954720753,3.182944201,3.425323755,3.636583176,3.791190423,3.901838489,3.955473919,3.976304968,4.002278971,4.055805508,4.12974303,4.232712717,4.347300222,4.449388775,4.527350283,4.591844031,4.641615067,4.682227417,4.723239327
Algeria,DZA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2.90635967,3.162203061,3.432028165,3.667628161,3.841249928,3.967568646,4.030307415,4.052282008,4.070689591,4.108425801,4.166439033,4.245165067,4.330172294,4.402066271,4.453184081,4.494324038,4.528335242,4.558983307,4.592930301
Algeria,DZA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.324543336,2.344637988,2.377651517,2.444552463,2.554729266,2.713566806,2.911522289,3.118405466,3.293881773,3.417068312,3.482766166,3.514283665,3.528570904,3.552351244,3.60068834,3.664202446,3.74780458,3.84168639,3.931919186
Algeria,DZA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.201719739,2.237615521,2.287298397,2.372406651,2.503479208,2.686240401,2.911063981,3.143734132,3.340511201,3.4787593,3.562773474,3.605355847,3.621301409,3.63700627,3.668814788,3.697962411,3.745272581,3.803681166,3.862955873
